seasonStartYear,awayTeam,pointsAway,homeTeam,pointsHome,attendance,notes,startET,datetime,isRegular,game_id
2013,Cleveland Cavaliers,106,New York Knicks,100,19812,,7:30p,3/23/2014,1,22267
2013,Brooklyn Nets,107,Dallas Mavericks,104,19603,,7:30p,3/23/2014,1,22268
2013,Atlanta Hawks,86,Toronto Raptors,96,18140,,1:00p,3/23/2014,1,22269
2013,Washington Wizards,102,Denver Nuggets,105,18324,,5:00p,3/23/2014,1,22270
2013,Phoenix Suns,127,Minnesota Timberwolves,120,17866,,3:30p,3/23/2014,1,22271
2013,Milwaukee Bucks,107,Sacramento Kings,124,16341,,6:00p,3/23/2014,1,22272
2013,Philadelphia 76ers,91,San Antonio Spurs,113,17798,,8:30p,3/24/2014,1,22273
2013,Milwaukee Bucks,98,Los Angeles Clippers,106,19060,,10:30p,3/24/2014,1,22274
2013,Detroit Pistons,114,Utah Jazz,94,17595,,9:00p,3/24/2014,1,22275
2013,Denver Nuggets,96,Oklahoma City Thunder,117,18203,,8:00p,3/24/2014,1,22276
2013,Portland Trail Blazers,91,Miami Heat,93,20030,,7:30p,3/24/2014,1,22277
2013,Minnesota Timberwolves,92,Memphis Grizzlies,109,17784,,8:00p,3/24/2014,1,22278
2013,Indiana Pacers,77,Chicago Bulls,89,21803,,8:00p,3/24/2014,1,22279
2013,Houston Rockets,100,Charlotte Bobcats,89,15511,,7:00p,3/24/2014,1,22280
2013,Phoenix Suns,102,Atlanta Hawks,95,12240,,7:30p,3/24/2014,1,22281
2013,Brooklyn Nets,104,New Orleans Pelicans,109,14599,,8:00p,3/24/2014,1,22282
2013,Toronto Raptors,100,Cleveland Cavaliers,102,15497,,7:00p,3/25/2014,1,22283
2013,Portland Trail Blazers,85,Orlando Magic,95,17896,,7:00p,3/25/2014,1,22284
2013,Oklahoma City Thunder,119,Dallas Mavericks,128,19607,,8:00p,3/25/2014,1,22285
2013,New York Knicks,96,Los Angeles Lakers,127,18997,,10:30p,3/25/2014,1,22286
2013,Memphis Grizzlies,91,Utah Jazz,87,19081,,10:30p,3/26/2014,1,22287
2013,New York Knicks,107,Sacramento Kings,99,15594,,10:00p,3/26/2014,1,22288
2013,Denver Nuggets,103,San Antonio Spurs,108,17949,,8:30p,3/26/2014,1,22289
2013,Los Angeles Clippers,96,New Orleans Pelicans,98,16363,,8:00p,3/26/2014,1,22290
2013,Phoenix Suns,99,Washington Wizards,93,18805,,7:00p,3/26/2014,1,22291
2013,Miami Heat,83,Indiana Pacers,84,18165,,8:00p,3/26/2014,1,22292
2013,Cleveland Cavaliers,97,Detroit Pistons,96,15979,,7:30p,3/26/2014,1,22293
2013,Toronto Raptors,99,Boston Celtics,90,18341,,7:30p,3/26/2014,1,22294
2013,Brooklyn Nets,111,Charlotte Bobcats,116,15943,,7:00p,3/26/2014,1,22295
2013,Atlanta Hawks,83,Minnesota Timberwolves,107,11632,,8:00p,3/26/2014,1,22296
2013,Los Angeles Clippers,109,Dallas Mavericks,103,19912,,8:30p,3/27/2014,1,22297
2013,Portland Trail Blazers,100,Atlanta Hawks,85,13228,,7:30p,3/27/2014,1,22298
2013,Philadelphia 76ers,98,Houston Rockets,120,18334,,8:00p,3/27/2014,1,22299
2013,Los Angeles Lakers,105,Milwaukee Bucks,108,15439,,8:00p,3/27/2014,1,22300
2013,Charlotte Bobcats,105,Orlando Magic,110,16003,,7:00p,3/28/2014,1,22301
2013,Boston Celtics,103,Toronto Raptors,105,19800,,7:00p,3/28/2014,1,22302
2013,Indiana Pacers,78,Washington Wizards,91,19708,,7:00p,3/28/2014,1,22303
2013,Cleveland Cavaliers,97,Brooklyn Nets,108,17732,,7:30p,3/28/2014,1,22304
2013,Miami Heat,110,Detroit Pistons,78,21231,,7:30p,3/28/2014,1,22305
2013,Portland Trail Blazers,91,Chicago Bulls,74,22055,,8:00p,3/28/2014,1,22306
2013,Los Angeles Lakers,107,Minnesota Timberwolves,143,16442,,8:00p,3/28/2014,1,22307
2013,Utah Jazz,95,New Orleans Pelicans,102,17699,,8:00p,3/28/2014,1,22308
2013,Sacramento Kings,81,Oklahoma City Thunder,94,18203,,8:00p,3/28/2014,1,22309
2013,San Antonio Spurs,133,Denver Nuggets,102,19155,,9:00p,3/28/2014,1,22310
2013,New York Knicks,88,Phoenix Suns,112,17106,,10:00p,3/28/2014,1,22311
2013,Memphis Grizzlies,93,Golden State Warriors,100,19596,,10:30p,3/28/2014,1,22312
2013,New Orleans Pelicans,80,San Antonio Spurs,96,18581,,8:30p,3/29/2014,1,22313
2013,Miami Heat,88,Milwaukee Bucks,67,17986,,8:30p,3/29/2014,1,22314
2013,Los Angeles Clippers,118,Houston Rockets,107,18337,,8:00p,3/29/2014,1,22315
2013,Atlanta Hawks,97,Washington Wizards,101,17996,,8:00p,3/29/2014,1,22316
2013,Detroit Pistons,98,Philadelphia 76ers,123,17438,,7:30p,3/29/2014,1,22317
2013,Sacramento Kings,100,Dallas Mavericks,103,20210,,8:30p,3/29/2014,1,22318
2013,Phoenix Suns,99,Los Angeles Lakers,115,18355,,9:30p,3/30/2014,1,22319
2013,Memphis Grizzlies,98,Portland Trail Blazers,105,19994,,9:00p,3/30/2014,1,22320
2013,New York Knicks,89,Golden State Warriors,84,19596,,9:00p,3/30/2014,1,22321
2013,Indiana Pacers,76,Cleveland Cavaliers,90,17147,,3:00p,3/30/2014,1,22322
2013,Toronto Raptors,98,Orlando Magic,93,16018,,6:00p,3/30/2014,1,22323
2013,Minnesota Timberwolves,99,Brooklyn Nets,114,17732,,6:00p,3/30/2014,1,22324
2013,Utah Jazz,96,Oklahoma City Thunder,116,18203,,3:00p,3/30/2014,1,22325
2013,Chicago Bulls,107,Boston Celtics,102,18624,,7:00p,3/30/2014,1,22326
2013,New York Knicks,92,Utah Jazz,83,18653,,9:00p,3/31/2014,1,22327
2013,Sacramento Kings,102,New Orleans Pelicans,97,15548,,8:00p,3/31/2014,1,22328
2013,Los Angeles Clippers,114,Minnesota Timberwolves,104,12172,,8:00p,3/31/2014,1,22329
2013,Memphis Grizzlies,94,Denver Nuggets,92,14570,,9:00p,3/31/2014,1,22330
2013,Toronto Raptors,83,Miami Heat,93,19831,,7:30p,3/31/2014,1,22331
2013,Milwaukee Bucks,111,Detroit Pistons,116,13062,,7:30p,3/31/2014,1,22332
2013,Philadelphia 76ers,95,Atlanta Hawks,103,11096,,7:30p,3/31/2014,1,22333
2013,San Antonio Spurs,103,Indiana Pacers,77,18165,,7:00p,3/31/2014,1,22334
2013,Washington Wizards,94,Charlotte Bobcats,100,14894,,7:00p,3/31/2014,1,22335
2013,Boston Celtics,80,Chicago Bulls,94,21494,,8:00p,3/31/2014,1,22336
2013,Houston Rockets,96,Brooklyn Nets,105,17732,,8:00p,4/1/2014,1,22337
2013,Golden State Warriors,122,Dallas Mavericks,120,20423,,8:30p,4/1/2014,1,22338
2013,Portland Trail Blazers,124,Los Angeles Lakers,112,18110,,10:30p,4/1/2014,1,22339
2013,Golden State Warriors,90,San Antonio Spurs,111,18581,,8:30p,4/2/2014,1,22340
2013,Los Angeles Lakers,102,Sacramento Kings,107,17317,,10:00p,4/2/2014,1,22341
2013,Los Angeles Clippers,112,Phoenix Suns,108,16091,,10:00p,4/2/2014,1,22342
2013,New Orleans Pelicans,107,Denver Nuggets,137,14783,,9:00p,4/2/2014,1,22343
2013,Memphis Grizzlies,88,Minnesota Timberwolves,102,12009,,8:00p,4/2/2014,1,22344
2013,Charlotte Bobcats,123,Philadelphia 76ers,93,12136,,7:00p,4/2/2014,1,22345
2013,Chicago Bulls,105,Atlanta Hawks,92,17029,,7:30p,4/2/2014,1,22346
2013,Boston Celtics,92,Washington Wizards,118,17770,,7:00p,4/2/2014,1,22347
2013,Houston Rockets,103,Toronto Raptors,107,18294,,7:00p,4/2/2014,1,22348
2013,Cleveland Cavaliers,119,Orlando Magic,98,16092,,7:00p,4/2/2014,1,22349
2013,Brooklyn Nets,81,New York Knicks,110,19812,,7:00p,4/2/2014,1,22350
2013,Detroit Pistons,94,Indiana Pacers,101,18165,,7:00p,4/2/2014,1,22351
2013,Milwaukee Bucks,77,Miami Heat,96,19609,,7:30p,4/2/2014,1,22352
2013,San Antonio Spurs,94,Oklahoma City Thunder,106,18203,,8:00p,4/3/2014,1,22353
2013,Dallas Mavericks,113,Los Angeles Clippers,107,19222,,10:30p,4/3/2014,1,22354
2013,Dallas Mavericks,107,Los Angeles Lakers,95,18997,,10:30p,4/4/2014,1,22355
2013,Sacramento Kings,69,Golden State Warriors,102,19596,,10:30p,4/4/2014,1,22356
2013,Phoenix Suns,109,Portland Trail Blazers,93,20089,,10:00p,4/4/2014,1,22357
2013,Oklahoma City Thunder,107,Houston Rockets,111,18407,,9:30p,4/4/2014,1,22358
2013,Milwaukee Bucks,90,Chicago Bulls,102,21996,,8:00p,4/4/2014,1,22359
2013,New Orleans Pelicans,96,Utah Jazz,100,19681,,9:00p,4/4/2014,1,22360
2013,Minnesota Timberwolves,122,Miami Heat,121,19661,,7:30p,4/4/2014,1,22361
2013,Washington Wizards,90,New York Knicks,89,19812,,7:30p,4/4/2014,1,22362
2013,Orlando Magic,80,Charlotte Bobcats,91,17708,,7:00p,4/4/2014,1,22363
2013,Denver Nuggets,92,Memphis Grizzlies,100,17011,,7:00p,4/4/2014,1,22364
2013,Detroit Pistons,104,Brooklyn Nets,116,16754,,7:30p,4/4/2014,1,22365
2013,Cleveland Cavaliers,98,Atlanta Hawks,117,16210,,7:30p,4/4/2014,1,22366
2013,Indiana Pacers,94,Toronto Raptors,102,19800,,7:00p,4/4/2014,1,22367
2013,Philadelphia 76ers,111,Boston Celtics,102,18624,,7:30p,4/4/2014,1,22368
2013,Minnesota Timberwolves,92,Orlando Magic,100,16992,,7:00p,4/5/2014,1,22369
2013,Chicago Bulls,96,Washington Wizards,78,19661,,7:00p,4/5/2014,1,22370
2013,Charlotte Bobcats,96,Cleveland Cavaliers,94,18179,,7:30p,4/5/2014,1,22371
2013,Boston Celtics,111,Detroit Pistons,115,19558,,7:30p,4/5/2014,1,22372
2013,Brooklyn Nets,105,Philadelphia 76ers,101,16133,,7:30p,4/5/2014,1,22373
2013,Toronto Raptors,102,Milwaukee Bucks,98,16310,,8:30p,4/5/2014,1,22374
2013,Oklahoma City Thunder,115,Phoenix Suns,122,18422,,9:00p,4/6/2014,1,22375
2013,Utah Jazz,102,Golden State Warriors,130,19596,,9:00p,4/6/2014,1,22376
2013,Memphis Grizzlies,92,San Antonio Spurs,112,18581,,7:00p,4/6/2014,1,22377
2013,New Orleans Pelicans,94,Portland Trail Blazers,100,20036,,9:00p,4/6/2014,1,22378
2013,Dallas Mavericks,93,Sacramento Kings,91,17023,,6:00p,4/6/2014,1,22379
2013,Atlanta Hawks,107,Indiana Pacers,88,18165,,6:00p,4/6/2014,1,22380
2013,Los Angeles Lakers,97,Los Angeles Clippers,120,19239,,3:30p,4/6/2014,1,22381
2013,Denver Nuggets,125,Houston Rockets,130,18325,,7:00p,4/6/2014,1,22382
2013,New York Knicks,91,Miami Heat,102,19647,,1:00p,4/6/2014,1,22383
2013,Houston Rockets,145,Los Angeles Lakers,130,18131,,10:30p,4/8/2014,1,22384
2013,Oklahoma City Thunder,107,Sacramento Kings,92,16696,,10:00p,4/8/2014,1,22385
2013,Brooklyn Nets,88,Miami Heat,87,19600,,8:00p,4/8/2014,1,22386
2013,San Antonio Spurs,91,Minnesota Timberwolves,110,10117,,8:00p,4/8/2014,1,22387
2013,Detroit Pistons,102,Atlanta Hawks,95,10587,,7:30p,4/8/2014,1,22388
2013,Dallas Mavericks,95,Utah Jazz,83,18102,,9:00p,4/8/2014,1,22389
2013,Detroit Pistons,100,Cleveland Cavaliers,122,15979,,7:00p,4/9/2014,1,22390
2013,Brooklyn Nets,111,Orlando Magic,115,16085,,7:00p,4/9/2014,1,22391
2013,Charlotte Bobcats,94,Washington Wizards,88,17784,,7:00p,4/9/2014,1,22392
2013,Boston Celtics,97,Atlanta Hawks,105,13868,,7:30p,4/9/2014,1,22393
2013,Miami Heat,102,Memphis Grizzlies,107,18119,,8:00p,4/9/2014,1,22394
2013,Indiana Pacers,104,Milwaukee Bucks,102,13139,,8:00p,4/9/2014,1,22395
2013,Chicago Bulls,102,Minnesota Timberwolves,87,13447,,8:00p,4/9/2014,1,22396
2013,Phoenix Suns,94,New Orleans Pelicans,88,16256,,8:00p,4/9/2014,1,22397
2013,Houston Rockets,116,Denver Nuggets,123,15322,,9:00p,4/9/2014,1,22398
2013,Sacramento Kings,99,Portland Trail Blazers,100,20002,,10:00p,4/9/2014,1,22399
2013,Oklahoma City Thunder,107,Los Angeles Clippers,101,19459,,10:30p,4/9/2014,1,22400
2013,Philadelphia 76ers,114,Toronto Raptors,125,18789,,7:00p,4/9/2014,1,22401
2013,Denver Nuggets,100,Golden State Warriors,99,19596,,10:30p,4/10/2014,1,22402
2013,San Antonio Spurs,109,Dallas Mavericks,100,20324,,8:00p,4/10/2014,1,22403
2013,Golden State Warriors,112,Los Angeles Lakers,95,18997,,10:30p,4/11/2014,1,22404
2013,Portland Trail Blazers,111,Utah Jazz,99,19248,,9:00p,4/11/2014,1,22405
2013,Phoenix Suns,104,San Antonio Spurs,112,18581,,8:30p,4/11/2014,1,22406
2013,Cleveland Cavaliers,116,Milwaukee Bucks,119,13126,,8:30p,4/11/2014,1,22407
2013,New Orleans Pelicans,94,Oklahoma City Thunder,116,18203,,8:00p,4/11/2014,1,22408
2013,Philadelphia 76ers,95,Memphis Grizzlies,117,17456,,8:00p,4/11/2014,1,22409
2013,Houston Rockets,110,Minnesota Timberwolves,112,16689,,8:00p,4/11/2014,1,22410
2013,Indiana Pacers,86,Miami Heat,98,20300,,7:30p,4/11/2014,1,22411
2013,Atlanta Hawks,93,Brooklyn Nets,88,17732,,7:30p,4/11/2014,1,22412
2013,Charlotte Bobcats,103,Boston Celtics,106,18624,,7:30p,4/11/2014,1,22413
2013,New York Knicks,108,Toronto Raptors,100,19800,,7:00p,4/11/2014,1,22414
2013,Washington Wizards,96,Orlando Magic,86,17009,,7:00p,4/11/2014,1,22415
2013,Detroit Pistons,98,Chicago Bulls,106,22219,,8:00p,4/11/2014,1,22416
2013,New Orleans Pelicans,104,Houston Rockets,111,18372,,8:00p,4/12/2014,1,22417
2013,Utah Jazz,94,Denver Nuggets,101,18832,,9:00p,4/12/2014,1,22418
2013,Phoenix Suns,98,Dallas Mavericks,101,20413,,8:30p,4/12/2014,1,22419
2013,Boston Celtics,111,Cleveland Cavaliers,99,18456,,7:30p,4/12/2014,1,22420
2013,Milwaukee Bucks,91,Washington Wizards,104,17278,,7:00p,4/12/2014,1,22421
2013,Philadelphia 76ers,105,Charlotte Bobcats,111,17140,,7:00p,4/12/2014,1,22422
2013,Sacramento Kings,101,Los Angeles Clippers,117,19060,,3:30p,4/12/2014,1,22423
2013,Miami Heat,85,Atlanta Hawks,98,19287,,7:30p,4/12/2014,1,22424
2013,Oklahoma City Thunder,97,Indiana Pacers,102,18165,,1:00p,4/13/2014,1,22425
2013,Toronto Raptors,116,Detroit Pistons,107,16944,,3:30p,4/13/2014,1,22426
2013,Orlando Magic,88,Brooklyn Nets,97,17732,,6:00p,4/13/2014,1,22427
2013,Chicago Bulls,89,New York Knicks,100,19812,,7:30p,4/13/2014,1,22428
2013,Golden State Warriors,117,Portland Trail Blazers,119,19995,,9:00p,4/13/2014,1,22429
2013,Minnesota Timberwolves,103,Sacramento Kings,106,16965,,9:00p,4/13/2014,1,22430
2013,Memphis Grizzlies,102,Los Angeles Lakers,90,18997,,9:30p,4/13/2014,1,22431
2013,Oklahoma City Thunder,89,New Orleans Pelicans,101,17024,,8:00p,4/14/2014,1,22432
2013,Minnesota Timberwolves,120,Golden State Warriors,130,19596,,10:30p,4/14/2014,1,22433
2013,Memphis Grizzlies,97,Phoenix Suns,91,18422,,10:00p,4/14/2014,1,22434
2013,Los Angeles Lakers,119,Utah Jazz,104,19911,,9:00p,4/14/2014,1,22435
2013,San Antonio Spurs,98,Houston Rockets,104,18406,,8:00p,4/14/2014,1,22436
2013,Miami Heat,93,Washington Wizards,114,20356,,7:00p,4/14/2014,1,22437
2013,Charlotte Bobcats,95,Atlanta Hawks,93,11918,,7:30p,4/14/2014,1,22438
2013,Milwaukee Bucks,100,Toronto Raptors,110,18821,,7:00p,4/14/2014,1,22439
2013,Boston Celtics,108,Philadelphia 76ers,113,17822,,7:00p,4/14/2014,1,22440
2013,Orlando Magic,95,Chicago Bulls,108,22087,,8:00p,4/14/2014,1,22441
2013,New York Knicks,109,Brooklyn Nets,98,17732,,8:00p,4/15/2014,1,22442
2013,Denver Nuggets,105,Los Angeles Clippers,117,19330,,10:30p,4/15/2014,1,22443
2013,Phoenix Suns,104,Sacramento Kings,99,17317,,10:30p,4/16/2014,1,22444
2013,Los Angeles Clippers,104,Portland Trail Blazers,110,20021,,10:30p,4/16/2014,1,22445
2013,Golden State Warriors,116,Denver Nuggets,112,17232,,10:30p,4/16/2014,1,22446
2013,Los Angeles Lakers,113,San Antonio Spurs,100,18581,,8:00p,4/16/2014,1,22447
2013,Detroit Pistons,111,Oklahoma City Thunder,112,18203,,8:00p,4/16/2014,1,22448
2013,Toronto Raptors,92,New York Knicks,95,19812,,8:00p,4/16/2014,1,22449
2013,Houston Rockets,100,New Orleans Pelicans,105,17421,,8:00p,4/16/2014,1,22450
2013,Utah Jazz,136,Minnesota Timberwolves,130,14155,,8:00p,4/16/2014,1,22451
2013,Philadelphia 76ers,100,Miami Heat,87,20350,,8:00p,4/16/2014,1,22452
2013,Dallas Mavericks,105,Memphis Grizzlies,106,17323,,8:00p,4/16/2014,1,22453
2013,Brooklyn Nets,85,Cleveland Cavaliers,114,19842,,8:00p,4/16/2014,1,22454
2013,Washington Wizards,118,Boston Celtics,102,18624,,8:00p,4/16/2014,1,22455
2013,Indiana Pacers,101,Orlando Magic,86,18846,,7:00p,4/16/2014,1,22456
2013,Chicago Bulls,86,Charlotte Bobcats,91,17627,,7:00p,4/16/2014,1,22457
2013,Atlanta Hawks,111,Milwaukee Bucks,103,13111,,8:00p,4/16/2014,1,22458
2013,Brooklyn Nets,94,Toronto Raptors,87,19800,,12:30p,4/19/2014,0,22459
2013,Golden State Warriors,109,Los Angeles Clippers,105,19339,,3:30p,4/19/2014,0,22460
2013,Atlanta Hawks,101,Indiana Pacers,93,18165,,7:00p,4/19/2014,0,22461
2013,Memphis Grizzlies,86,Oklahoma City Thunder,100,18203,,9:43p,4/19/2014,0,22462
2013,Washington Wizards,102,Chicago Bulls,93,21694,,7:00p,4/20/2014,0,22463
2013,Charlotte Bobcats,88,Miami Heat,99,19640,,3:30p,4/20/2014,0,22464
2013,Portland Trail Blazers,122,Houston Rockets,120,18240,,9:30p,4/20/2014,0,22465
2013,Dallas Mavericks,85,San Antonio Spurs,90,18581,,1:00p,4/20/2014,0,22466
2013,Memphis Grizzlies,111,Oklahoma City Thunder,105,18203,,8:00p,4/21/2014,0,22467
2013,Golden State Warriors,98,Los Angeles Clippers,138,19570,,10:30p,4/21/2014,0,22468
2013,Washington Wizards,101,Chicago Bulls,99,21663,,9:30p,4/22/2014,0,22469
2013,Brooklyn Nets,95,Toronto Raptors,100,20382,,7:30p,4/22/2014,0,22470
2013,Atlanta Hawks,85,Indiana Pacers,101,18165,,7:00p,4/22/2014,0,22471
2013,Portland Trail Blazers,112,Houston Rockets,105,18331,,9:30p,4/23/2014,0,22472
2013,Dallas Mavericks,113,San Antonio Spurs,92,18581,,8:00p,4/23/2014,0,22473
2013,Charlotte Bobcats,97,Miami Heat,101,19603,,7:00p,4/23/2014,0,22474
2013,Los Angeles Clippers,98,Golden State Warriors,96,19596,,10:30p,4/24/2014,0,22475
2013,Oklahoma City Thunder,95,Memphis Grizzlies,98,18119,,8:00p,4/24/2014,0,22476
2013,Indiana Pacers,85,Atlanta Hawks,98,18124,,7:00p,4/24/2014,0,22477
2013,Houston Rockets,121,Portland Trail Blazers,116,20302,,10:30p,4/25/2014,0,22478
2013,Chicago Bulls,100,Washington Wizards,97,20356,,8:00p,4/25/2014,0,22479
2013,Toronto Raptors,98,Brooklyn Nets,102,17732,,7:00p,4/25/2014,0,22480
2013,Miami Heat,98,Charlotte Bobcats,85,19633,,7:00p,4/26/2014,0,22481
2013,Oklahoma City Thunder,92,Memphis Grizzlies,89,18119,,9:30p,4/26/2014,0,22482
2013,San Antonio Spurs,108,Dallas Mavericks,109,20636,,4:30p,4/26/2014,0,22483
2013,Indiana Pacers,91,Atlanta Hawks,88,19043,,2:00p,4/26/2014,0,22484
2013,Chicago Bulls,89,Washington Wizards,98,20356,,1:00p,4/27/2014,0,22485
2013,Los Angeles Clippers,97,Golden State Warriors,118,19596,,3:30p,4/27/2014,0,22486
2013,Toronto Raptors,87,Brooklyn Nets,79,17732,,7:00p,4/27/2014,0,22487
2013,Houston Rockets,120,Portland Trail Blazers,123,20246,,9:30p,4/27/2014,0,22488
2013,Miami Heat,109,Charlotte Bobcats,98,19092,,7:00p,4/28/2014,0,22489
2013,Atlanta Hawks,107,Indiana Pacers,97,18165,,8:00p,4/28/2014,0,22490
2013,San Antonio Spurs,93,Dallas Mavericks,89,20796,,9:30p,4/28/2014,0,22491
2013,Golden State Warriors,103,Los Angeles Clippers,113,19657,,10:30p,4/29/2014,0,22492
2013,Memphis Grizzlies,100,Oklahoma City Thunder,99,18203,,9:00p,4/29/2014,0,22493
2013,Washington Wizards,75,Chicago Bulls,69,21752,,8:00p,4/29/2014,0,22494
2013,Dallas Mavericks,103,San Antonio Spurs,109,18581,,7:00p,4/30/2014,0,22495
2013,Brooklyn Nets,113,Toronto Raptors,115,20393,,7:30p,4/30/2014,0,22496
2013,Portland Trail Blazers,98,Houston Rockets,108,18230,,9:30p,4/30/2014,0,22497
2013,Indiana Pacers,95,Atlanta Hawks,88,19044,,7:00p,5/1/2014,0,22498
2013,Oklahoma City Thunder,104,Memphis Grizzlies,84,18119,,8:00p,5/1/2014,0,22499
2013,Los Angeles Clippers,99,Golden State Warriors,100,19596,,10:30p,5/1/2014,0,22500
2013,Houston Rockets,98,Portland Trail Blazers,99,20204,,10:30p,5/2/2014,0,22501
2013,Toronto Raptors,83,Brooklyn Nets,97,17732,,7:00p,5/2/2014,0,22502
2013,San Antonio Spurs,111,Dallas Mavericks,113,20799,,8:00p,5/2/2014,0,22503
2013,Golden State Warriors,121,Los Angeles Clippers,126,19543,,10:30p,5/3/2014,0,22504
2013,Atlanta Hawks,80,Indiana Pacers,92,18165,,5:30p,5/3/2014,0,22505
2013,Memphis Grizzlies,109,Oklahoma City Thunder,120,18203,,8:00p,5/3/2014,0,22506
2013,Brooklyn Nets,104,Toronto Raptors,103,20457,,1:00p,5/4/2014,0,22507
2013,Dallas Mavericks,96,San Antonio Spurs,119,18581,,3:30p,5/4/2014,0,22508
2013,Washington Wizards,102,Indiana Pacers,96,18165,,7:00p,5/5/2014,0,22509
2013,Los Angeles Clippers,122,Oklahoma City Thunder,105,18203,,9:42p,5/5/2014,0,22510
2013,Portland Trail Blazers,92,San Antonio Spurs,116,18581,,9:30p,5/6/2014,0,22511
2013,Brooklyn Nets,86,Miami Heat,107,19470,,7:00p,5/6/2014,0,22512
2013,Washington Wizards,82,Indiana Pacers,86,18165,,7:00p,5/7/2014,0,22513
2013,Los Angeles Clippers,101,Oklahoma City Thunder,112,18203,,9:30p,5/7/2014,0,22514
2013,Brooklyn Nets,82,Miami Heat,94,19639,,7:00p,5/8/2014,0,22515
2013,Portland Trail Blazers,97,San Antonio Spurs,114,18581,,9:30p,5/8/2014,0,22516
2013,Indiana Pacers,85,Washington Wizards,63,20356,,8:00p,5/9/2014,0,22517
2013,Oklahoma City Thunder,118,Los Angeles Clippers,112,19530,,10:30p,5/9/2014,0,22518
2013,San Antonio Spurs,118,Portland Trail Blazers,103,20321,,10:30p,5/10/2014,0,22519
2013,Miami Heat,90,Brooklyn Nets,104,17732,,8:00p,5/10/2014,0,22520
2013,Oklahoma City Thunder,99,Los Angeles Clippers,101,19365,,3:30p,5/11/2014,0,22521
2013,Indiana Pacers,95,Washington Wizards,92,20356,,8:00p,5/11/2014,0,22522
2013,Miami Heat,102,Brooklyn Nets,96,17732,,8:00p,5/12/2014,0,22523
2013,San Antonio Spurs,92,Portland Trail Blazers,103,20141,,10:30p,5/12/2014,0,22524
2013,Washington Wizards,102,Indiana Pacers,79,18165,,7:00p,5/13/2014,0,22525
2013,Los Angeles Clippers,104,Oklahoma City Thunder,105,18203,,9:30p,5/13/2014,0,22526
2013,Brooklyn Nets,94,Miami Heat,96,19615,,7:00p,5/14/2014,0,22527
2013,Portland Trail Blazers,82,San Antonio Spurs,104,18581,,9:30p,5/14/2014,0,22528
2013,Indiana Pacers,93,Washington Wizards,80,19502,,8:00p,5/15/2014,0,22529
2013,Oklahoma City Thunder,104,Los Angeles Clippers,98,19565,,10:30p,5/15/2014,0,22530
2013,Miami Heat,96,Indiana Pacers,107,18165,,3:30p,5/18/2014,0,22531
2013,Oklahoma City Thunder,105,San Antonio Spurs,122,18581,,9:00p,5/19/2014,0,22532
2013,Miami Heat,87,Indiana Pacers,83,18165,,8:30p,5/20/2014,0,22533
2013,Oklahoma City Thunder,77,San Antonio Spurs,112,18581,,9:00p,5/21/2014,0,22534
2013,Indiana Pacers,87,Miami Heat,99,20025,,8:30p,5/24/2014,0,22535
2013,San Antonio Spurs,97,Oklahoma City Thunder,106,18203,,8:30p,5/25/2014,0,22536
2013,Indiana Pacers,90,Miami Heat,102,19874,,8:30p,5/26/2014,0,22537
2013,San Antonio Spurs,92,Oklahoma City Thunder,105,18203,,9:00p,5/27/2014,0,22538
2013,Miami Heat,90,Indiana Pacers,93,18165,,8:30p,5/28/2014,0,22539
2013,Oklahoma City Thunder,89,San Antonio Spurs,117,18581,,9:00p,5/29/2014,0,22540
2013,Indiana Pacers,92,Miami Heat,117,20021,,8:30p,5/30/2014,0,22541
2013,San Antonio Spurs,112,Oklahoma City Thunder,107,18203,,8:30p,5/31/2014,0,22542
2013,Miami Heat,95,San Antonio Spurs,110,18581,,9:00p,6/5/2014,0,22543
2013,Miami Heat,98,San Antonio Spurs,96,18581,,8:00p,6/8/2014,0,22544
2013,San Antonio Spurs,111,Miami Heat,92,19900,,9:00p,6/10/2014,0,22545
2013,San Antonio Spurs,107,Miami Heat,86,19900,,9:00p,6/12/2014,0,22546
2013,Miami Heat,87,San Antonio Spurs,104,18581,,8:00p,6/15/2014,0,22547
2014,Orlando Magic,84,New Orleans Pelicans,101,17097,,8:00p,10/28/2014,1,22548
2014,Dallas Mavericks,100,San Antonio Spurs,101,19615,,8:00p,10/28/2014,1,22549
2014,Houston Rockets,108,Los Angeles Lakers,90,18997,,10:30p,10/28/2014,1,22550
2014,Milwaukee Bucks,106,Charlotte Hornets,108,19439,,7:00p,10/29/2014,1,22551
2014,Philadelphia 76ers,91,Indiana Pacers,103,18165,,7:00p,10/29/2014,1,22552
2014,Atlanta Hawks,102,Toronto Raptors,109,19800,,7:30p,10/29/2014,1,22553
2014,Washington Wizards,95,Miami Heat,107,19744,,7:30p,10/29/2014,1,22554
2014,Brooklyn Nets,105,Boston Celtics,121,18624,,7:30p,10/29/2014,1,22555
2014,Minnesota Timberwolves,101,Memphis Grizzlies,105,17731,,8:00p,10/29/2014,1,22556
2014,Chicago Bulls,104,New York Knicks,80,19812,,8:00p,10/29/2014,1,22557
2014,Houston Rockets,104,Utah Jazz,93,19911,,9:00p,10/29/2014,1,22558
2014,Los Angeles Lakers,99,Phoenix Suns,119,17523,,10:00p,10/29/2014,1,22559
2014,Golden State Warriors,95,Sacramento Kings,77,17317,,10:00p,10/29/2014,1,22560
