playerName,teamName,game_id,FG,3P,FT,TRB,AST,STL,BLK,PTS,opponent
"Paul Millsap","Denver Nuggets",29966,4,1,0,4,2,1,0,9,"Detroit Pistons"
"Paul Millsap","Denver Nuggets",30019,6,0,6,9,3,0,0,18,"Golden State Warriors"
"Paul Millsap","Denver Nuggets",29310,4,0,3,6,2,3,1,11,"Houston Rockets"
"Paul Millsap","Denver Nuggets",29610,6,1,0,9,3,1,2,13,"Houston Rockets"
"Paul Millsap","Denver Nuggets",29617,2,0,2,7,1,2,0,6,"Indiana Pacers"
"Paul Millsap","Denver Nuggets",29983,0,0,0,3,2,0,1,0,"Los Angeles Clippers"
"Paul Millsap","Denver Nuggets",29412,8,2,3,8,2,1,1,21,"Los Angeles Lakers"
"Paul Millsap","Denver Nuggets",29546,8,3,2,1,0,0,0,21,"Los Angeles Lakers"
"Paul Millsap","Denver Nuggets",29913,2,1,5,4,4,2,0,10,"Los Angeles Lakers"
"Paul Millsap","Denver Nuggets",29292,8,2,5,3,1,5,0,23,"Memphis Grizzlies"
"Paul Millsap","Denver Nuggets",29208,3,1,3,5,3,0,0,10,"Miami Heat"
"Paul Millsap","Denver Nuggets",30064,8,3,1,10,1,1,0,20,"Milwaukee Bucks"
"Paul Millsap","Denver Nuggets",29243,4,0,6,10,2,0,1,14,"Minnesota Timberwolves"
"Paul Millsap","Denver Nuggets",29529,5,1,0,4,3,1,1,11,"Minnesota Timberwolves"
"Paul Millsap","Denver Nuggets",29949,9,4,3,7,0,1,2,25,"Minnesota Timberwolves"
"Paul Millsap","Denver Nuggets",29174,3,0,4,3,0,0,0,10,"New Orleans Pelicans"
"Paul Millsap","Denver Nuggets",29566,0,0,0,2,4,2,0,0,"New Orleans Pelicans"
"Paul Millsap","Denver Nuggets",29426,4,1,1,6,3,0,2,10,"New York Knicks"
"Paul Millsap","Denver Nuggets",29938,1,0,0,6,1,0,1,2,"Oklahoma City Thunder"
"Paul Millsap","Denver Nuggets",29188,1,0,7,11,0,0,1,9,"Orlando Magic"
"Paul Millsap","Denver Nuggets",29516,4,1,6,12,2,0,0,15,"Orlando Magic"
"Paul Millsap","Denver Nuggets",29226,4,3,4,8,2,2,2,15,"Philadelphia 76ers"
"Paul Millsap","Denver Nuggets",29461,4,0,2,6,0,3,1,10,"Philadelphia 76ers"
"Paul Millsap","Denver Nuggets",29126,3,0,2,2,2,1,1,8,"Phoenix Suns"
"Paul Millsap","Denver Nuggets",29345,6,2,9,5,0,0,0,23,"Phoenix Suns"
"Paul Millsap","Denver Nuggets",29555,4,0,2,8,2,1,0,10,"Phoenix Suns"
"Paul Millsap","Denver Nuggets",29884,5,1,1,11,4,0,0,12,"Phoenix Suns"
"Paul Millsap","Denver Nuggets",29111,3,3,2,5,2,3,2,11,"Portland Trail Blazers"
"Paul Millsap","Denver Nuggets",29477,3,0,0,5,0,0,1,6,"Portland Trail Blazers"
"Paul Millsap","Denver Nuggets",29158,4,0,1,3,0,0,0,9,"Sacramento Kings"
"Paul Millsap","Denver Nuggets",29387,2,0,0,2,0,2,0,4,"Sacramento Kings"
"Paul Millsap","Denver Nuggets",29900,8,4,2,7,3,2,1,22,"San Antonio Spurs"
"Paul Millsap","Denver Nuggets",29862,0,0,0,0,0,0,0,0,"Utah Jazz"
"Paul Millsap","Denver Nuggets",29359,3,0,2,3,1,0,2,8,"Washington Wizards"
"Paul Millsap","Denver Nuggets",29634,3,0,6,5,1,0,0,12,"Washington Wizards"
"Paul Watson","Atlanta Hawks",29693,0,0,0,1,3,1,0,0,"Brooklyn Nets"
"Paul Watson","Toronto Raptors",29887,0,0,0,0,0,0,0,0,"Brooklyn Nets"
"Paul Watson","Toronto Raptors",29989,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Paul Watson","Toronto Raptors",29843,0,0,1,1,1,0,0,1,"Chicago Bulls"
"Paul Watson","Toronto Raptors",29822,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"Paul Watson","Toronto Raptors",29829,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Paul Watson","Atlanta Hawks",29664,0,0,0,1,0,0,0,0,"Houston Rockets"
"Paul Watson","Toronto Raptors",29865,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Paul Watson","Toronto Raptors",29878,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Paul Watson","Toronto Raptors",29950,0,0,0,1,1,0,1,0,"Indiana Pacers"
"Paul Watson","Toronto Raptors",29903,0,0,0,0,0,0,0,0,"Minnesota Timberwolves"
"Paul Watson","Atlanta Hawks",29705,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Paul Watson","Atlanta Hawks",29682,0,0,0,0,0,0,0,0,"Washington Wizards"
"PJ Dozier","Denver Nuggets",29652,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"PJ Dozier","Denver Nuggets",29714,5,2,0,4,2,0,0,12,"Charlotte Hornets"
"PJ Dozier","Denver Nuggets",30032,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"PJ Dozier","Denver Nuggets",30049,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"PJ Dozier","Denver Nuggets",29662,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"PJ Dozier","Denver Nuggets",30078,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"PJ Dozier","Denver Nuggets",29845,2,0,1,4,1,0,0,5,"Detroit Pistons"
"PJ Dozier","Denver Nuggets",29966,0,0,0,0,2,0,0,0,"Detroit Pistons"
"PJ Dozier","Denver Nuggets",29724,0,0,0,0,0,0,0,0,"Golden State Warriors"
"PJ Dozier","Denver Nuggets",30019,0,0,0,0,0,0,0,0,"Golden State Warriors"
"PJ Dozier","Denver Nuggets",29768,7,1,0,3,2,0,0,15,"Houston Rockets"
"PJ Dozier","Denver Nuggets",29795,0,0,0,1,1,0,0,0,"Houston Rockets"
"PJ Dozier","Denver Nuggets",29745,4,0,0,1,3,0,0,8,"Indiana Pacers"
"PJ Dozier","Denver Nuggets",29983,2,0,0,0,1,0,0,4,"Los Angeles Clippers"
"PJ Dozier","Denver Nuggets",29913,1,0,0,2,1,0,0,2,"Los Angeles Lakers"
"PJ Dozier","Denver Nuggets",29812,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"PJ Dozier","Denver Nuggets",29827,4,1,1,3,4,1,1,10,"Milwaukee Bucks"
"PJ Dozier","Denver Nuggets",30064,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"PJ Dozier","Denver Nuggets",29746,3,0,0,3,3,0,0,6,"Minnesota Timberwolves"
"PJ Dozier","Denver Nuggets",29949,0,0,0,0,0,0,0,0,"Minnesota Timberwolves"
"PJ Dozier","Denver Nuggets",29779,1,1,0,0,1,1,0,3,"New Orleans Pelicans"
"PJ Dozier","Denver Nuggets",29499,0,0,0,0,0,0,0,0,"New York Knicks"
"PJ Dozier","Denver Nuggets",29489,0,0,0,0,0,0,0,0,"Oklahoma City Thunder"
"PJ Dozier","Denver Nuggets",29938,0,0,0,0,0,0,0,0,"Oklahoma City Thunder"
"PJ Dozier","Denver Nuggets",29126,0,0,0,0,0,0,0,0,"Phoenix Suns"
"PJ Dozier","Denver Nuggets",29884,1,0,0,0,0,0,2,2,"Phoenix Suns"
"PJ Dozier","Denver Nuggets",29111,0,0,0,0,0,0,0,0,"Portland Trail Blazers"
"PJ Dozier","Denver Nuggets",29477,0,0,0,0,0,0,0,0,"Portland Trail Blazers"
"PJ Dozier","Denver Nuggets",29859,1,0,0,2,2,0,0,2,"Portland Trail Blazers"
"PJ Dozier","Denver Nuggets",29900,2,1,1,1,2,1,0,6,"San Antonio Spurs"
"PJ Dozier","Denver Nuggets",30004,0,0,0,0,0,0,0,0,"Toronto Raptors"
"PJ Dozier","Denver Nuggets",29821,1,1,3,3,3,1,1,6,"Utah Jazz"
"PJ Dozier","Denver Nuggets",29862,2,0,1,3,1,3,1,5,"Utah Jazz"
"Quinn Cook","Los Angeles Lakers",29295,1,0,0,0,0,2,0,2,"Atlanta Hawks"
"Quinn Cook","Los Angeles Lakers",29497,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"Quinn Cook","Los Angeles Lakers",29752,1,1,1,2,0,0,0,4,"Boston Celtics"
"Quinn Cook","Los Angeles Lakers",29948,0,0,0,0,0,0,0,0,"Boston Celtics"
"Quinn Cook","Los Angeles Lakers",29775,1,0,0,0,0,0,0,2,"Brooklyn Nets"
"Quinn Cook","Los Angeles Lakers",30067,0,0,0,0,0,0,0,0,"Brooklyn Nets"
"Quinn Cook","Los Angeles Lakers",29147,5,2,0,3,8,0,0,12,"Charlotte Hornets"
"Quinn Cook","Los Angeles Lakers",29206,6,3,2,4,2,1,1,17,"Chicago Bulls"
"Quinn Cook","Los Angeles Lakers",29699,3,1,0,4,1,1,0,7,"Cleveland Cavaliers"
"Quinn Cook","Los Angeles Lakers",29178,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"Quinn Cook","Los Angeles Lakers",29395,0,0,2,0,0,0,0,2,"Dallas Mavericks"
"Quinn Cook","Los Angeles Lakers",29593,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"Quinn Cook","Los Angeles Lakers",29677,3,0,0,0,0,0,0,6,"Dallas Mavericks"
"Quinn Cook","Los Angeles Lakers",29412,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Quinn Cook","Los Angeles Lakers",29546,1,0,0,2,1,0,0,2,"Denver Nuggets"
"Quinn Cook","Los Angeles Lakers",29913,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Quinn Cook","Los Angeles Lakers",29641,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Quinn Cook","Los Angeles Lakers",29266,5,0,0,1,2,1,0,10,"Golden State Warriors"
"Quinn Cook","Los Angeles Lakers",29885,0,0,0,0,0,0,0,0,"Golden State Warriors"
"Quinn Cook","Los Angeles Lakers",29982,3,1,0,0,1,1,0,7,"Golden State Warriors"
"Quinn Cook","Los Angeles Lakers",29736,2,0,0,1,0,1,0,4,"Houston Rockets"
"Quinn Cook","Los Angeles Lakers",29870,0,0,0,0,0,0,0,0,"Houston Rockets"
"Quinn Cook","Los Angeles Lakers",29509,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Quinn Cook","Los Angeles Lakers",29109,2,0,0,1,2,0,0,4,"Los Angeles Clippers"
"Quinn Cook","Los Angeles Lakers",29565,0,0,0,0,0,0,0,0,"Los Angeles Clippers"
"Quinn Cook","Los Angeles Lakers",30059,0,0,0,0,0,0,0,0,"Los Angeles Clippers"
"Quinn Cook","Los Angeles Lakers",29160,3,1,0,3,1,1,0,7,"Memphis Grizzlies"
"Quinn Cook","Los Angeles Lakers",29333,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Quinn Cook","Los Angeles Lakers",29940,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Quinn Cook","Los Angeles Lakers",29999,0,0,0,1,0,0,0,0,"Memphis Grizzlies"
"Quinn Cook","Los Angeles Lakers",29223,1,0,0,0,2,0,0,2,"Miami Heat"
"Quinn Cook","Los Angeles Lakers",29485,0,0,0,0,0,0,0,0,"Miami Heat"
"Quinn Cook","Los Angeles Lakers",29526,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Quinn Cook","Los Angeles Lakers",30036,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Quinn Cook","Los Angeles Lakers",29443,1,0,0,0,1,0,0,2,"Minnesota Timberwolves"
"Quinn Cook","Los Angeles Lakers",29362,0,0,0,0,0,0,0,0,"New Orleans Pelicans"
"Quinn Cook","Los Angeles Lakers",29624,0,0,0,0,0,0,0,0,"New Orleans Pelicans"
"Quinn Cook","Los Angeles Lakers",30006,2,1,0,0,0,0,0,5,"New Orleans Pelicans"
"Quinn Cook","Los Angeles Lakers",29655,1,1,0,0,1,0,0,3,"New York Knicks"
"Quinn Cook","Los Angeles Lakers",29766,0,0,0,0,0,0,0,0,"New York Knicks"
"Quinn Cook","Los Angeles Lakers",29308,1,1,0,2,0,0,0,3,"Oklahoma City Thunder"
"Quinn Cook","Los Angeles Lakers",29327,1,0,0,2,2,0,0,2,"Oklahoma City Thunder"
"Quinn Cook","Los Angeles Lakers",29686,5,2,1,1,3,1,0,13,"Oklahoma City Thunder"
"Quinn Cook","Los Angeles Lakers",29470,0,0,0,0,0,0,0,0,"Orlando Magic"
"Quinn Cook","Los Angeles Lakers",29711,9,4,0,4,1,1,0,22,"Orlando Magic"
"Quinn Cook","Los Angeles Lakers",29791,0,0,0,0,0,0,0,0,"Philadelphia 76ers"
"Quinn Cook","Los Angeles Lakers",30021,0,0,0,0,1,0,0,0,"Philadelphia 76ers"
"Quinn Cook","Los Angeles Lakers",29254,1,1,0,0,2,0,0,3,"Phoenix Suns"
"Quinn Cook","Los Angeles Lakers",29611,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Quinn Cook","Los Angeles Lakers",29902,0,0,0,1,1,0,0,0,"Phoenix Suns"
"Quinn Cook","Los Angeles Lakers",29436,1,0,0,0,1,0,0,2,"Portland Trail Blazers"
"Quinn Cook","Los Angeles Lakers",29581,0,0,0,0,0,0,0,0,"Portland Trail Blazers"
"Quinn Cook","Los Angeles Lakers",29826,1,1,0,0,0,0,0,3,"Portland Trail Blazers"
"Quinn Cook","Los Angeles Lakers",29280,1,0,0,2,0,0,0,2,"Sacramento Kings"
"Quinn Cook","Los Angeles Lakers",29841,2,1,0,0,0,0,0,5,"Sacramento Kings"
"Quinn Cook","Los Angeles Lakers",29196,0,0,0,0,0,0,0,0,"San Antonio Spurs"
"Quinn Cook","Los Angeles Lakers",29351,0,0,0,0,0,0,0,0,"San Antonio Spurs"
"Quinn Cook","Los Angeles Lakers",29860,0,0,0,1,0,0,0,0,"San Antonio Spurs"
"Quinn Cook","Los Angeles Lakers",29240,3,1,0,1,3,1,0,7,"Toronto Raptors"
"Quinn Cook","Los Angeles Lakers",29131,2,0,0,1,3,0,0,4,"Utah Jazz"
"Quinn Cook","Los Angeles Lakers",29413,1,0,0,1,0,0,0,2,"Utah Jazz"
"Quinn Cook","Los Angeles Lakers",29374,7,3,0,2,1,0,0,17,"Washington Wizards"
"Quinndary Weatherspoon","San Antonio Spurs",30043,0,0,0,1,1,0,0,0,"Brooklyn Nets"
"Quinndary Weatherspoon","San Antonio Spurs",30015,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Quinndary Weatherspoon","San Antonio Spurs",30053,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"Quinndary Weatherspoon","San Antonio Spurs",30070,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"Quinndary Weatherspoon","San Antonio Spurs",30008,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Quinndary Weatherspoon","San Antonio Spurs",29911,0,0,0,0,0,0,0,0,"Oklahoma City Thunder"
"Quinndary Weatherspoon","San Antonio Spurs",29883,0,0,0,0,0,0,0,0,"Sacramento Kings"
"Rajon Rondo","Los Angeles Lakers",29295,5,2,3,2,3,1,0,15,"Atlanta Hawks"
"Rajon Rondo","Los Angeles Lakers",29497,4,1,2,7,5,2,0,11,"Atlanta Hawks"
"Rajon Rondo","Los Angeles Lakers",29752,5,1,2,2,3,0,0,13,"Boston Celtics"
"Rajon Rondo","Los Angeles Lakers",29948,1,0,2,1,5,5,0,4,"Boston Celtics"
"Rajon Rondo","Los Angeles Lakers",29775,3,1,0,4,10,0,0,7,"Brooklyn Nets"
"Rajon Rondo","Los Angeles Lakers",30067,1,1,0,1,2,0,0,3,"Brooklyn Nets"
"Rajon Rondo","Los Angeles Lakers",29206,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Rajon Rondo","Los Angeles Lakers",29395,2,0,0,1,7,0,0,4,"Dallas Mavericks"
"Rajon Rondo","Los Angeles Lakers",29593,2,0,0,3,4,0,1,4,"Dallas Mavericks"
"Rajon Rondo","Los Angeles Lakers",29677,3,0,4,5,3,0,0,10,"Dallas Mavericks"
"Rajon Rondo","Los Angeles Lakers",29412,4,2,1,6,6,1,0,11,"Denver Nuggets"
"Rajon Rondo","Los Angeles Lakers",29546,2,1,0,4,8,3,0,5,"Denver Nuggets"
"Rajon Rondo","Los Angeles Lakers",29913,1,0,0,1,1,0,0,2,"Denver Nuggets"
"Rajon Rondo","Los Angeles Lakers",29641,1,0,0,3,3,0,0,2,"Detroit Pistons"
"Rajon Rondo","Los Angeles Lakers",29885,4,3,0,4,4,0,0,11,"Golden State Warriors"
"Rajon Rondo","Los Angeles Lakers",29982,6,0,0,4,6,2,0,12,"Golden State Warriors"
"Rajon Rondo","Los Angeles Lakers",29870,1,0,0,0,1,0,0,2,"Houston Rockets"
"Rajon Rondo","Los Angeles Lakers",29509,2,1,2,5,7,1,0,7,"Indiana Pacers"
"Rajon Rondo","Los Angeles Lakers",29565,3,1,0,3,5,1,0,7,"Los Angeles Clippers"
"Rajon Rondo","Los Angeles Lakers",30059,2,0,0,2,7,0,0,4,"Los Angeles Clippers"
"Rajon Rondo","Los Angeles Lakers",29333,6,1,1,5,6,2,0,14,"Memphis Grizzlies"
"Rajon Rondo","Los Angeles Lakers",29940,2,1,0,2,5,0,0,5,"Memphis Grizzlies"
"Rajon Rondo","Los Angeles Lakers",29999,1,0,0,1,4,1,0,2,"Memphis Grizzlies"
"Rajon Rondo","Los Angeles Lakers",29485,0,0,0,2,4,1,0,0,"Miami Heat"
"Rajon Rondo","Los Angeles Lakers",29526,1,0,0,2,3,1,0,2,"Milwaukee Bucks"
"Rajon Rondo","Los Angeles Lakers",30036,2,0,1,2,4,0,0,5,"Milwaukee Bucks"
"Rajon Rondo","Los Angeles Lakers",29362,0,0,0,2,7,1,0,0,"New Orleans Pelicans"
"Rajon Rondo","Los Angeles Lakers",29624,1,0,0,5,5,0,0,2,"New Orleans Pelicans"
"Rajon Rondo","Los Angeles Lakers",29967,0,0,0,1,2,1,0,0,"New Orleans Pelicans"
"Rajon Rondo","Los Angeles Lakers",30006,2,0,0,1,1,0,0,4,"New Orleans Pelicans"
"Rajon Rondo","Los Angeles Lakers",29655,3,0,2,3,10,1,0,8,"New York Knicks"
"Rajon Rondo","Los Angeles Lakers",29766,3,2,0,1,3,2,0,8,"New York Knicks"
"Rajon Rondo","Los Angeles Lakers",29308,3,1,1,2,10,0,0,8,"Oklahoma City Thunder"
"Rajon Rondo","Los Angeles Lakers",29327,3,2,0,1,4,2,0,8,"Oklahoma City Thunder"
"Rajon Rondo","Los Angeles Lakers",29686,10,1,0,12,8,1,0,21,"Oklahoma City Thunder"
"Rajon Rondo","Los Angeles Lakers",29470,0,0,0,0,0,0,0,0,"Orlando Magic"
"Rajon Rondo","Los Angeles Lakers",29791,1,0,0,1,4,0,0,2,"Philadelphia 76ers"
"Rajon Rondo","Los Angeles Lakers",30021,3,2,0,0,3,1,0,8,"Philadelphia 76ers"
"Rajon Rondo","Los Angeles Lakers",29254,2,1,0,6,7,0,0,5,"Phoenix Suns"
"Rajon Rondo","Los Angeles Lakers",29611,0,0,0,0,1,0,0,0,"Phoenix Suns"
"Rajon Rondo","Los Angeles Lakers",29902,9,4,1,4,6,1,0,23,"Phoenix Suns"
"Rajon Rondo","Los Angeles Lakers",29436,2,2,0,3,4,2,1,6,"Portland Trail Blazers"
"Rajon Rondo","Los Angeles Lakers",29581,6,1,2,3,4,0,0,15,"Portland Trail Blazers"
"Rajon Rondo","Los Angeles Lakers",29826,1,0,0,0,5,0,0,2,"Portland Trail Blazers"
"Rajon Rondo","Los Angeles Lakers",29280,0,0,0,3,4,1,0,0,"Sacramento Kings"
"Rajon Rondo","Los Angeles Lakers",29841,6,1,0,3,8,2,0,13,"Sacramento Kings"
"Rajon Rondo","Los Angeles Lakers",29351,5,3,0,5,3,2,0,13,"San Antonio Spurs"
"Rajon Rondo","Los Angeles Lakers",29860,3,0,1,4,9,0,0,7,"San Antonio Spurs"
"Rajon Rondo","Los Angeles Lakers",29413,5,2,2,9,12,2,0,14,"Utah Jazz"
"Rajon Rondo","Los Angeles Lakers",29374,5,3,0,1,4,0,0,13,"Washington Wizards"
"Raul Neto","Philadelphia 76ers",29153,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"Raul Neto","Philadelphia 76ers",29823,0,0,0,0,1,1,0,0,"Atlanta Hawks"
"Raul Neto","Philadelphia 76ers",29960,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"Raul Neto","Philadelphia 76ers",29120,0,0,0,0,0,0,0,0,"Boston Celtics"
"Raul Neto","Philadelphia 76ers",29474,0,0,0,1,1,0,0,0,"Boston Celtics"
"Raul Neto","Philadelphia 76ers",29671,0,0,0,0,0,0,0,0,"Boston Celtics"
"Raul Neto","Philadelphia 76ers",29838,0,0,1,4,1,0,0,1,"Boston Celtics"
"Raul Neto","Philadelphia 76ers",29498,3,1,1,3,3,2,0,8,"Brooklyn Nets"
"Raul Neto","Philadelphia 76ers",29718,1,0,2,0,2,0,0,4,"Brooklyn Nets"
"Raul Neto","Philadelphia 76ers",29747,1,1,0,1,4,1,0,3,"Brooklyn Nets"
"Raul Neto","Philadelphia 76ers",29929,1,0,4,2,4,0,0,6,"Brooklyn Nets"
"Raul Neto","Philadelphia 76ers",29246,4,1,0,1,4,1,0,9,"Charlotte Hornets"
"Raul Neto","Philadelphia 76ers",29731,1,0,0,1,3,1,0,2,"Chicago Bulls"
"Raul Neto","Philadelphia 76ers",29894,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Raul Neto","Philadelphia 76ers",29257,1,0,0,0,0,0,0,2,"Cleveland Cavaliers"
"Raul Neto","Philadelphia 76ers",29290,0,0,0,0,2,0,0,0,"Cleveland Cavaliers"
"Raul Neto","Philadelphia 76ers",29439,4,1,0,0,6,2,0,9,"Cleveland Cavaliers"
"Raul Neto","Philadelphia 76ers",29974,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"Raul Neto","Philadelphia 76ers",29530,1,0,0,0,0,1,0,2,"Dallas Mavericks"
"Raul Neto","Philadelphia 76ers",29685,1,0,0,0,0,1,0,2,"Dallas Mavericks"
"Raul Neto","Philadelphia 76ers",29226,5,3,0,2,6,0,1,13,"Denver Nuggets"
"Raul Neto","Philadelphia 76ers",29461,0,0,0,1,2,0,0,0,"Denver Nuggets"
"Raul Neto","Philadelphia 76ers",29139,2,0,0,1,2,0,0,4,"Detroit Pistons"
"Raul Neto","Philadelphia 76ers",29552,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Raul Neto","Philadelphia 76ers",30075,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Raul Neto","Philadelphia 76ers",29813,7,3,2,2,2,1,0,19,"Golden State Warriors"
"Raul Neto","Philadelphia 76ers",30047,3,1,4,0,3,0,0,11,"Golden State Warriors"
"Raul Neto","Philadelphia 76ers",29626,1,0,0,1,1,0,0,2,"Houston Rockets"
"Raul Neto","Philadelphia 76ers",29388,2,0,1,2,2,0,0,5,"Indiana Pacers"
"Raul Neto","Philadelphia 76ers",29607,3,0,0,1,1,0,0,6,"Indiana Pacers"
"Raul Neto","Philadelphia 76ers",29703,2,1,2,0,0,0,0,7,"Indiana Pacers"
"Raul Neto","Philadelphia 76ers",29908,0,0,0,0,0,0,0,0,"Los Angeles Clippers"
"Raul Neto","Philadelphia 76ers",30002,0,0,0,0,0,0,0,0,"Los Angeles Clippers"
"Raul Neto","Philadelphia 76ers",29791,3,2,1,2,3,1,1,9,"Los Angeles Lakers"
"Raul Neto","Philadelphia 76ers",30021,3,1,0,0,4,0,0,7,"Los Angeles Lakers"
"Raul Neto","Philadelphia 76ers",29875,0,0,0,1,1,0,0,0,"Memphis Grizzlies"
"Raul Neto","Philadelphia 76ers",29341,0,0,0,1,0,1,0,0,"Miami Heat"
"Raul Neto","Philadelphia 76ers",29522,0,0,2,0,2,1,0,2,"Miami Heat"
"Raul Neto","Philadelphia 76ers",29586,0,0,0,0,0,0,0,0,"Miami Heat"
"Raul Neto","Philadelphia 76ers",29849,0,0,0,3,0,0,0,0,"Miami Heat"
"Raul Neto","Philadelphia 76ers",29563,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Raul Neto","Philadelphia 76ers",29872,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Raul Neto","Philadelphia 76ers",29947,0,0,0,0,0,1,0,0,"Milwaukee Bucks"
"Raul Neto","Philadelphia 76ers",29169,0,0,0,1,0,0,0,0,"Minnesota Timberwolves"
"Raul Neto","Philadelphia 76ers",29484,1,1,0,1,0,1,0,3,"New Orleans Pelicans"
"Raul Neto","Philadelphia 76ers",29318,0,0,0,0,0,0,0,0,"New York Knicks"
"Raul Neto","Philadelphia 76ers",29381,1,1,0,0,1,0,0,3,"New York Knicks"
"Raul Neto","Philadelphia 76ers",29743,2,0,0,1,1,0,2,4,"New York Knicks"
"Raul Neto","Philadelphia 76ers",29979,0,0,0,0,0,0,0,0,"New York Knicks"
"Raul Neto","Philadelphia 76ers",29278,1,1,0,1,0,0,0,3,"Oklahoma City Thunder"
"Raul Neto","Philadelphia 76ers",29650,0,0,0,0,0,0,0,0,"Oklahoma City Thunder"
"Raul Neto","Philadelphia 76ers",29262,2,0,2,2,0,1,1,6,"Orlando Magic"
"Raul Neto","Philadelphia 76ers",29573,0,0,0,0,0,0,0,0,"Orlando Magic"
"Raul Neto","Philadelphia 76ers",29200,1,0,0,1,2,0,0,2,"Phoenix Suns"
"Raul Neto","Philadelphia 76ers",29184,2,0,0,2,2,1,0,4,"Portland Trail Blazers"
"Raul Neto","Philadelphia 76ers",29368,1,0,0,0,0,0,0,2,"Sacramento Kings"
"Raul Neto","Philadelphia 76ers",30034,5,2,4,2,2,1,0,16,"Sacramento Kings"
"Raul Neto","Philadelphia 76ers",29326,0,0,0,0,0,0,0,0,"San Antonio Spurs"
"Raul Neto","Philadelphia 76ers",29350,1,1,0,1,1,0,0,3,"Toronto Raptors"
"Raul Neto","Philadelphia 76ers",29445,2,1,0,3,1,0,0,5,"Toronto Raptors"
"Raul Neto","Philadelphia 76ers",29763,1,1,0,2,2,0,0,3,"Toronto Raptors"
"Raul Neto","Philadelphia 76ers",29211,5,1,0,3,4,3,0,11,"Utah Jazz"
"Raul Neto","Philadelphia 76ers",29401,1,1,0,1,1,0,0,3,"Utah Jazz"
"Raul Neto","Philadelphia 76ers",29424,4,3,0,1,0,0,0,11,"Washington Wizards"
"Raul Neto","Philadelphia 76ers",29539,0,0,0,0,0,0,0,0,"Washington Wizards"
"Rayjon Tucker","Utah Jazz",29971,0,0,0,0,0,0,0,0,"Boston Celtics"
"Rayjon Tucker","Utah Jazz",30039,0,0,0,0,0,0,0,0,"Boston Celtics"
"Rayjon Tucker","Utah Jazz",29706,0,0,0,0,0,0,0,0,"Brooklyn Nets"
"Rayjon Tucker","Utah Jazz",29679,1,0,0,0,1,1,0,2,"Charlotte Hornets"
"Rayjon Tucker","Utah Jazz",29619,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Rayjon Tucker","Utah Jazz",29787,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"Rayjon Tucker","Utah Jazz",29901,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"Rayjon Tucker","Utah Jazz",29821,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Rayjon Tucker","Utah Jazz",29862,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Rayjon Tucker","Utah Jazz",29600,1,0,0,1,0,0,0,2,"Detroit Pistons"
"Rayjon Tucker","Utah Jazz",29771,3,0,0,1,0,0,0,6,"Golden State Warriors"
"Rayjon Tucker","Utah Jazz",29896,0,0,0,0,0,0,0,0,"Houston Rockets"
"Rayjon Tucker","Utah Jazz",29946,0,0,0,0,0,0,0,0,"Houston Rockets"
